-0.2990487	0.41506737	0.2570703	0.08589888	-0.17506349	-0.6281063	0.4469788	1.0726293	-0.7022057	-0.5121689	-0.17805889	-0.7271406	0.19914722	0.43385318	0.17603989	-0.35715476	0.698252	-0.22420129	0.017934792	-1.4987491	0.4567818	0.23245098	1.2332318	0.20694241	6.317989e-05	0.43838027	-0.35438132	-0.16989586	-0.36177975	0.5768286	0.3748443	-0.0873265	0.21815333	-0.7909587	-0.412016	0.39696202	0.3252754	-0.093556225	-0.49832016	-0.5871507	0.35704195	-0.6300543	-0.09006775	-0.054178447	0.34925538	-0.56172764	-1.1320425	0.051812563	-0.027694117	-0.15939836	0.36189008	-0.74290985	-0.13764259	-0.1640837	0.036889754	-0.20938204	0.14746337	-0.15402123	-0.4758103	0.07799819	0.23229593	-0.3933046	0.29637507	0.75400054	-0.86110544	0.5609292	0.21698979	0.41560894	-0.69856507	-0.0043214494	0.170106	0.031673547	0.16584417	-0.08536976	0.15045895	0.08288303	-0.00818968	0.07275643	-0.39316884	0.41708302	-0.23585795	0.17231438	-0.43414688	0.2753942	-0.15215012	-0.16176337	0.36414054	0.8207232	-0.10393011	0.22959393	0.825507	0.2932241	0.08509094	0.14045192	1.0050107	0.5106923	0.49859515	-0.5510515	0.33756024	0.37364644
-0.36337388	0.62633616	0.1450772	0.05458873	-0.35180545	-0.6710815	0.8057967	1.3317751	-0.9222095	-0.77477986	-0.2360275	-0.8749704	0.19924767	0.30730653	0.2062889	-0.46951935	0.71572375	-0.25317928	0.014018566	-1.8611498	0.37612587	0.39913633	1.8647223	0.5014971	-0.3753262	0.5321204	-0.2885726	-0.18102603	-0.40480295	0.6323878	0.31208852	-0.111140445	0.22123687	-0.9379958	-0.5564344	0.37962553	0.33674473	-0.1597551	-0.77134424	-0.7761982	0.50384754	-0.7911063	-0.20618606	-0.1868416	0.6458969	-0.4453136	-1.5739591	0.05972682	-0.31428272	-0.26120782	0.30696413	-0.9010492	-0.11393231	-0.25166512	0.118182935	-0.26132613	0.1831818	-0.5057032	-0.4229694	0.261899	0.27783206	-0.73996	0.6177717	0.85936797	-1.2449174	0.63385314	0.11381054	0.5996258	-0.89534813	-0.3389287	0.27371424	-0.05616749	0.11812665	0.0085278815	-0.17890956	-0.099417426	-0.0281995	-0.22114483	-0.5018757	0.48093805	-0.18102233	0.07658442	-0.20468682	0.23659557	-0.13521518	-0.46684617	0.3864157	1.3367676	-0.11698363	0.18375519	0.9634812	0.25547314	-0.007942503	0.18303421	1.3249573	0.63414794	0.6016077	-0.74452543	0.7409775	0.4902352
-0.28894642	0.31584084	0.2888026	0.21679658	0.10381824	-0.5204593	0.1986314	1.0808834	-0.73720884	-0.2868254	-0.2520569	-0.78143877	0.22214708	0.7330001	0.2750789	-0.37861598	0.7825458	-0.0611206	0.013341456	-1.2966113	0.41708285	-0.05203593	1.0557112	0.01944498	0.3804819	0.21234523	-0.21738428	-0.3045625	-0.54217875	0.80746317	0.75145847	-0.3488853	0.07267943	-1.1219174	-0.32825023	0.7268157	0.35574248	-0.20713548	-0.1858382	-0.67460877	0.22422342	-0.79776055	-0.11832682	0.26810262	0.38265824	-0.53724223	-0.9063067	-0.26398933	0.56650615	-0.330837	0.27368757	-0.8431932	-0.40115428	0.017375087	-0.037558157	-0.059867825	0.25575408	0.052305263	-0.8012609	-0.2231236	0.25141874	-0.09272702	-0.035613917	0.83024836	-0.42208233	0.82123375	0.5189401	0.51709676	-0.6444867	0.41924286	0.067890994	0.06802839	0.33848485	-0.061619878	0.52383286	0.30955526	-0.112361416	0.6291653	-0.23069787	0.31729627	-0.5832331	0.040974736	-0.6238975	0.16110629	0.020960217	0.21815114	0.39317667	0.37312427	-0.05835188	0.22608212	0.7428342	0.43400317	0.27596995	-0.019422209	0.94656897	0.5964035	0.531592	-0.8301776	-0.16639203	0.36165497
-0.25890934	0.44924018	0.12551123	0.016528739	-0.23691514	-0.4689909	0.558611	0.9353487	-0.6437742	-0.50647944	-0.16188605	-0.61717224	0.1616135	0.23582025	0.16011833	-0.34807357	0.48461476	-0.15989186	0.013517561	-1.259909	0.23573396	0.24070762	1.2903278	0.34348756	-0.2591791	0.32440242	-0.16965128	-0.17754655	-0.27843884	0.45731008	0.2603136	-0.109915845	0.14957471	-0.68507934	-0.36337337	0.2714993	0.23660088	-0.11990989	-0.49559373	-0.5617605	0.35621586	-0.5831015	-0.13901536	-0.09643704	0.44260135	-0.30511528	-1.0708773	-2.1905196e-05	-0.19998872	-0.21358798	0.18924001	-0.6417235	-0.10843724	-0.16811465	0.088049866	-0.15069246	0.17307805	-0.3051579	-0.3039393	0.15273984	0.18665552	-0.5270952	0.39533165	0.6074636	-0.8251878	0.4701507	0.11633675	0.4270886	-0.62207973	-0.17019387	0.15515612	-0.06454797	0.091396265	0.0044136485	-0.06342009	-0.025561126	-0.035608422	-0.08956528	-0.3668237	0.35919914	-0.16487354	0.064511545	-0.11444507	0.13279885	-0.09747934	-0.2855664	0.28035042	0.8908319	-0.06412271	0.13376103	0.6647268	0.14800492	-0.020212876	0.1112248	0.9012988	0.46284977	0.45019236	-0.5477327	0.45040894	0.33444482
-0.46583512	0.7837566	0.20206362	0.08217816	-0.4653824	-0.8498155	1.0016029	1.6463462	-1.1197093	-0.9345716	-0.286314	-1.093283	0.2826095	0.39281538	0.235668	-0.6262065	0.87172836	-0.29890364	0.016134333	-2.2721097	0.48147714	0.50100034	2.249353	0.59851635	-0.46726575	0.6407772	-0.38373098	-0.22934528	-0.48971754	0.75527763	0.36744797	-0.13832064	0.31913358	-1.1311402	-0.69112307	0.42434755	0.4107904	-0.19949895	-0.94071573	-0.91554475	0.6324962	-0.9582193	-0.23312806	-0.23909868	0.7519403	-0.56807864	-1.9131725	0.0414094	-0.40518135	-0.3044308	0.39933825	-1.1059712	-0.12185063	-0.3309485	0.1676815	-0.31562158	0.2918456	-0.5908878	-0.4994268	0.35022202	0.34982455	-0.9280862	0.7277853	1.0244969	-1.5615232	0.77072453	0.1461161	0.711681	-1.1042306	-0.36568186	0.30990997	-0.11036279	0.1608714	-0.045873605	-0.16951014	-0.09315298	0.0035336693	-0.27032053	-0.64570063	0.6354295	-0.24882735	0.15552495	-0.2619646	0.30622116	-0.20536059	-0.5886206	0.48213488	1.6302077	-0.11166138	0.24946754	1.1991773	0.2754423	-0.044803936	0.22355884	1.6170489	0.7883698	0.75932014	-0.8615114	0.8682066	0.59869903
-0.16087176	0.14825155	0.53961563	0.39199573	0.40219006	-0.45183322	0.02361392	1.1803595	-0.61073065	-0.09801912	-0.15985979	-0.83745843	0.56823045	1.0082147	0.30892667	-0.6331568	1.0351351	-0.009787686	-0.1290047	-1.0834628	0.28368154	-0.34409502	0.39773718	-0.44469658	0.6500386	-0.14123043	-0.35217276	-0.17734793	-0.5967097	0.98244137	0.79069847	-0.53338486	-0.092111565	-1.1007327	-0.2570951	0.9715343	0.4616138	-0.35379675	0.25651684	-0.5733042	0.20134585	-0.82720613	0.047872797	0.44604594	0.24637747	-0.80732024	-0.5142526	-0.5385982	0.8730818	-0.3901429	0.3905193	-0.8276757	-0.38164383	-0.020902682	-0.20474154	-0.0791997	0.35539097	0.6549982	-1.037959	-0.6740324	0.24033836	0.117030434	-0.4327135	0.70638883	-0.20330977	1.0805986	0.7559765	0.256749	-0.92347485	0.800743	-0.2118177	0.02135236	0.45157743	-0.25121653	0.88677067	0.65531653	-0.07597798	1.0303401	-0.2097273	0.6143385	-0.8509256	0.30016708	-0.8783053	0.09696006	0.05102692	0.5874033	0.41438383	-0.0959389	0.067559764	0.54257137	0.49014467	0.197414	0.27823934	-0.1841486	1.0446339	0.7214324	0.57371104	-0.68088114	-0.62506926	0.12258137
-0.36986962	0.5739284	0.16984868	0.04778779	-0.10458874	-0.7175286	0.42211738	1.3497404	-0.9906561	-0.53562653	-0.35363567	-0.83446103	0.06413729	0.6451292	0.28985956	-0.31343195	0.8714928	-0.06509266	0.06747283	-1.8172841	0.44302988	0.078493714	1.7557341	0.4309822	0.085972816	0.47144154	-0.19854374	-0.3810768	-0.54081494	0.90915775	0.7587309	-0.21356875	0.16794099	-1.3483981	-0.41939208	0.5950138	0.4478314	-0.16433512	-0.55158263	-0.9069724	0.40849948	-0.94477767	-0.23924072	0.18297736	0.5691659	-0.5172052	-1.4109422	-0.04915969	0.26052868	-0.4249425	0.3330491	-0.97910947	-0.37797037	-0.063265055	0.033560935	-0.121938854	0.21168081	-0.21274823	-0.6445052	0.019614464	0.3530316	-0.36179236	0.34803355	1.1400253	-0.8051944	0.8293906	0.46009	0.73411745	-0.76938814	0.052806344	0.26398286	-0.009586921	0.22847456	0.1275071	0.29073375	0.17597432	-0.23241816	0.43874303	-0.42914733	0.3364536	-0.46546793	0.021027341	-0.4172773	0.1449085	-0.032633066	-0.01780841	0.5388052	0.9833624	-0.18199737	0.10895147	1.1250178	0.49124467	0.22362931	0.15963314	1.2281955	0.6146241	0.6052769	-1.0057884	0.17940038	0.5557764
-0.4054105	0.6283358	0.27296475	0.012614303	-0.41798046	-0.83176047	0.80698586	1.423956	-0.9003248	-0.83109623	-0.21463639	-0.9556203	0.21709545	0.33830845	0.16020842	-0.4997735	0.75750464	-0.3590155	0.059189606	-2.020962	0.55030614	0.5053324	1.8082275	0.4585879	-0.34401596	0.66641194	-0.45424286	-0.18172038	-0.37089023	0.58747464	0.24048974	-0.037538726	0.3643507	-0.86055034	-0.61830217	0.29094008	0.37044314	-0.073154666	-0.86572367	-0.7240367	0.5796129	-0.7636285	-0.16199477	-0.25798005	0.5219872	-0.6324844	-1.6732236	0.18280105	-0.45532548	-0.13663013	0.44155237	-0.9255898	-0.028877681	-0.34648323	0.14595743	-0.32829666	0.16432722	-0.4534917	-0.38623706	0.34914812	0.27053982	-0.79706645	0.6396404	0.9009499	-1.41508	0.58223194	0.074533634	0.52372795	-0.9208258	-0.29645008	0.30847862	-0.012752303	0.10872633	-0.11602125	-0.10066914	-0.11211693	0.066711165	-0.32651895	-0.6072205	0.5811798	-0.12715183	0.23195209	-0.3418084	0.37324047	-0.29260328	-0.5106073	0.42638162	1.3784642	-0.1149149	0.24928819	1.0934945	0.25859347	-0.030814784	0.2818782	1.3579168	0.63895667	0.6291966	-0.5923148	0.7976225	0.5226214
-0.34865615	0.45893818	0.14608526	0.070863016	-0.10663633	-0.6087418	0.42513165	1.1696273	-0.8318105	-0.4900691	-0.286496	-0.75048393	0.048849005	0.50920606	0.21860573	-0.26328486	0.68230194	-0.07076181	0.05279849	-1.5818751	0.40238723	0.14944379	1.5721867	0.4013392	0.037571423	0.43973574	-0.15110046	-0.34140682	-0.4878158	0.73482907	0.65015554	-0.1834989	0.17541389	-1.1225338	-0.38873622	0.52683413	0.36399144	-0.14250287	-0.52712876	-0.74017215	0.37442204	-0.8224559	-0.24667211	0.11103424	0.53624296	-0.43928236	-1.2294195	-0.06606584	0.20849535	-0.33517817	0.27720127	-0.8600353	-0.28259757	-0.026448999	0.03896757	-0.11837914	0.18098357	-0.27099913	-0.600372	0.052987657	0.306153	-0.33837003	0.31254333	0.94092715	-0.73242635	0.6948845	0.3223549	0.6388949	-0.63361114	0.030380324	0.23676756	0.020819793	0.19707489	0.07762123	0.21504398	0.09452371	-0.16428192	0.28677052	-0.33370978	0.27766833	-0.36751515	-0.011137872	-0.38597876	0.13341686	-0.06580018	-0.069814146	0.43111354	0.8596789	-0.14885704	0.09281172	0.9210634	0.44442144	0.18868165	0.13323936	1.0424197	0.5301545	0.54801154	-0.89133614	0.1854572	0.473658
-0.36706388	0.6834815	0.14635326	0.006517811	-0.34855142	-0.6804567	0.8409007	1.3748493	-0.9797141	-0.7791411	-0.2488045	-0.89673585	0.20025988	0.32415035	0.2574931	-0.47784242	0.71350473	-0.23705299	0.028326705	-1.8945956	0.32617864	0.35845032	1.9999542	0.5435204	-0.40999588	0.49988446	-0.2137398	-0.25820476	-0.4076716	0.68671983	0.37943146	-0.15200858	0.19085616	-1.0395458	-0.53837556	0.41066325	0.35222402	-0.17787592	-0.76513904	-0.8741407	0.51595813	-0.8795712	-0.23434849	-0.14030981	0.70703095	-0.41076407	-1.6351751	0.032377843	-0.30570468	-0.33456898	0.25252065	-0.95356756	-0.17873229	-0.24127394	0.13385017	-0.22598104	0.2163557	-0.51626414	-0.44495997	0.23530854	0.27436426	-0.79459	0.63345575	0.9228322	-1.2308913	0.69852376	0.15323083	0.6653181	-0.9199075	-0.31924126	0.2550388	-0.09068412	0.120862044	0.069730096	-0.16534324	-0.0781541	-0.085303746	-0.162056	-0.530966	0.4836168	-0.2100311	0.04214905	-0.12998171	0.17693578	-0.1093387	-0.43762097	0.40407333	1.3722639	-0.11179036	0.1640817	0.9937932	0.25008836	-0.0122914715	0.16955154	1.3504623	0.68440014	0.6473525	-0.85755473	0.7266538	0.5041389
-0.35065386	0.5883315	0.23195149	0.04825906	-0.3342844	-0.7200904	0.75323087	1.316215	-0.89395523	-0.7682103	-0.20218793	-0.8839361	0.23042741	0.33736163	0.21750578	-0.4599913	0.73992187	-0.3034188	0.030287875	-1.8617184	0.44545293	0.40276468	1.7385001	0.4090732	-0.28821307	0.56072444	-0.34414777	-0.20494042	-0.38044715	0.6253135	0.32340217	-0.09860184	0.25456914	-0.8941099	-0.5436889	0.39633775	0.34318265	-0.12147684	-0.73911434	-0.74881774	0.5070284	-0.7952309	-0.1696405	-0.16427241	0.566925	-0.5417684	-1.5526882	0.09178849	-0.2909658	-0.21820287	0.3497301	-0.90071064	-0.11490211	-0.26182893	0.10319923	-0.26491037	0.14884584	-0.4248399	-0.4614433	0.22572038	0.2564107	-0.6900477	0.55599445	0.8692476	-1.2297041	0.63854045	0.1052256	0.54466873	-0.8768453	-0.26570132	0.25861856	-0.0078323195	0.13607506	-0.035201583	-0.09193013	-0.05749314	0.006030281	-0.19492216	-0.51075673	0.50848395	-0.17207411	0.12528045	-0.30587366	0.28670317	-0.17499141	-0.41070753	0.3788804	1.2463112	-0.09341111	0.21748477	0.9759161	0.28109464	0.015505078	0.2120147	1.2778431	0.6358739	0.60873324	-0.6949289	0.6862076	0.4599393
